Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-27 15:59:48,"Chest",49m,"Bench Dumbel Hammer Press",3,50.0,10,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Chest Fly (Dumbbell)",1,40.0,8,0,0,"",,
2024-01-27 15:59:48,"Chest",49m,"Chest Fly (Dumbbell)",2,40.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Chest Fly (Dumbbell)",3,40.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Chest Fly (Dumbbell)",1,40.0,8,0,0,"",,
2024-01-27 15:59:48,"Chest",49m,"Incline Chest Fly (Dumbbell)",2,40.0,8,0,0,,,
2024-01-27 15:59:48,"Chest",49m,"Incline Chest Fly (Dumbbell)",3,40.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Barbell)",1,60.0,10,0,0,"","",
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Barbell)",2,60.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Barbell)",3,60.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Dumbbell)",2,50.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Seated Overhead Press (Dumbbell)",3,50.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Arnold Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Arnold Press (Dumbbell)",2,50.0,7,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Arnold Press (Dumbbell)",3,50.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Neck Shoulder Press",1,50.0,8,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Neck Shoulder Press",2,50.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Neck Shoulder Press",3,50.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Front Raise (Dumbbell)",1,30.0,9,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Front Raise (Dumbbell)",2,30.0,9,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Front Raise (Dumbbell)",3,30.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Lateral Raise (Dumbbell)",1,24.0,8,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Lateral Raise (Dumbbell)",2,24.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Lateral Raise (Dumbbell)",3,24.0,8,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Bent Over Raise",1,30.0,10,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Bent Over Raise",2,30.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Bent Over Raise",3,30.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Cross Body Raise ",1,15.0,12,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Cross Body Raise ",2,15.0,12,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Cross Body Raise ",3,15.0,12,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Super Man Raise Bench Reverse ",1,20.0,11,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Super Man Raise Bench Reverse ",2,20.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Super Man Raise Bench Reverse ",3,20.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Standing Dumbly Ass Fly",1,30.0,10,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Standing Dumbly Ass Fly",2,30.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Standing Dumbly Ass Fly",3,30.0,10,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Shrug (Barbell)",1,60.0,12,0,0,"",,
2024-01-28 18:47:47,"Shoulder",48m,"Shrug (Barbell)",2,60.0,12,0,0,,,
2024-01-28 18:47:47,"Shoulder",48m,"Shrug (Barbell)",3,60.0,12,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",1,40.0,9,0,0,"","",
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",3,40.0,12,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",1,40.0,8,0,0,"Low set",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm",1,30.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm",2,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm",3,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Dumbbell)",1,15.0,8,0,0,"Single arm",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm Seated",1,30.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm Seated",2,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Double Arm Seated",3,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Single Arm Seated",1,15.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Single Arm Seated",2,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl Dumbbell Single Arm Seated",3,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl Seated",1,15.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl Seated",2,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Hammer Curl Seated",3,15.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Cable)",1,20.0,12,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Cable)",2,20.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Cable)",3,20.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Machine)",1,30.0,4,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Machine)",2,20.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Bicep Curl (Machine)",3,20.0,6,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",1,40.0,9,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Dumbbell)",1,35.0,8,0,0,"Center plate",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Dumbbell)",2,35.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Dumbbell)",3,35.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",1,40.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Tricep Extension Dumbbell Seated",1,35.0,8,0,0,"Center plate",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Tricep Extension Dumbbell Seated",2,35.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Tricep Extension Dumbbell Seated",3,35.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Skullcrusher (Barbell)",1,40.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Skullcrusher (Barbell)",2,40.0,5,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Skullcrusher (Barbell)",3,40.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,8,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Dip",1,110.0,10,0,0,"",,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Dip",2,110.0,8,0,0,,,
2024-01-31 09:24:48,"Bicep & Tricep",1h 14m,"Triceps Dip",3,110.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,10,0,0,"","",
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,10,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,10,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",4,74.99999999999999,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",5,74.99999999999999,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press - Close Grip (Barbell)",6,70.0,7,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",1,74.99999999999999,8,0,0,"",,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",2,70.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",3,65.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",4,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",5,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Bench Press (Barbell)",6,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press (Dumbbell)",1,60.0,8,0,0,"",,
2024-02-02 10:25:29,"Chest",43m,"Bench Press (Dumbbell)",2,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Press (Dumbbell)",3,60.0,10,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Dumbel Hammer Press",1,60.0,8,0,0,"",,
2024-02-02 10:25:29,"Chest",43m,"Bench Dumbel Hammer Press",2,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Bench Dumbel Hammer Press",3,60.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Chest Fly (Dumbbell)",1,40.0,8,0,0,"",,
2024-02-02 10:25:29,"Chest",43m,"Chest Fly (Dumbbell)",2,40.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Chest Fly (Dumbbell)",3,40.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Chest Fly (Dumbbell)",1,40.0,8,0,0,"",,
2024-02-02 10:25:29,"Chest",43m,"Incline Chest Fly (Dumbbell)",2,40.0,8,0,0,,,
2024-02-02 10:25:29,"Chest",43m,"Incline Chest Fly (Dumbbell)",3,40.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Barbell)",1,60.0,10,0,0,"","",
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Barbell)",2,60.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Barbell)",3,60.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Dumbbell)",1,60.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Dumbbell)",2,60.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Seated Overhead Press (Dumbbell)",3,60.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Arnold Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Arnold Press (Dumbbell)",2,50.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Arnold Press (Dumbbell)",3,50.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Neck Shoulder Press",1,50.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Neck Shoulder Press",2,50.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Neck Shoulder Press",3,50.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Front Raise (Dumbbell)",1,30.0,9,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Front Raise (Dumbbell)",2,30.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Front Raise (Dumbbell)",3,30.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Lateral Raise (Dumbbell)",1,24.0,9,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Lateral Raise (Dumbbell)",2,24.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Lateral Raise (Dumbbell)",3,24.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Bent Over Raise",1,30.0,10,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Bent Over Raise",2,30.0,10,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Bent Over Raise",3,30.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Cross Body Raise ",1,20.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Cross Body Raise ",2,20.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Cross Body Raise ",3,20.0,9,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Super Man Raise Bench Reverse ",1,24.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Super Man Raise Bench Reverse ",2,24.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Super Man Raise Bench Reverse ",3,24.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Standing Dumbly Ass Fly",1,40.0,8,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Standing Dumbly Ass Fly",2,40.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Standing Dumbly Ass Fly",3,40.0,8,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Shrug (Barbell)",1,60.0,12,0,0,"",,
2024-02-06 09:26:37,"Shoulder",56m,"Shrug (Barbell)",2,60.0,12,0,0,,,
2024-02-06 09:26:37,"Shoulder",56m,"Shrug (Barbell)",3,60.0,13,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",1,40.0,8,0,0,"","",
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",1,40.0,8,0,0,"Low set",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm",1,30.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm",2,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm",3,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Dumbbell)",1,15.0,8,0,0,"Single arm",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm Seated",1,30.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm Seated",2,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Double Arm Seated",3,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Single Arm Seated",1,15.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Single Arm Seated",2,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl Dumbbell Single Arm Seated",3,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl Seated",1,15.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl Seated",2,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Hammer Curl Seated",3,15.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Cable)",1,20.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Cable)",2,20.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Cable)",3,20.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Machine)",1,20.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Machine)",2,20.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Bicep Curl (Machine)",3,20.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",1,40.0,8,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Dumbbell)",1,30.0,8,0,0,"Center plate",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Dumbbell)",2,35.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Dumbbell)",3,35.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",1,30.0,4,0,0,"",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",2,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Triceps Extension (Barbell)",3,30.0,8,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Tricep Extension Dumbbell Seated",1,30.0,8,0,0,"Center plate",,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Tricep Extension Dumbbell Seated",2,30.0,6,0,0,,,
2024-02-14 10:11:30,"Bicep & Tricep",48m,"Tricep Extension Dumbbell Seated",3,30.0,6,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",1,65.0,8,0,0,"","",
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",2,65.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",3,60.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",4,60.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",5,55.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press - Close Grip (Barbell)",6,55.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",1,65.0,8,0,0,"",,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",2,60.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",3,55.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",4,50.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",5,45.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Bench Press (Barbell)",6,60.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-02-15 10:08:45,"Chest",31m,"Bench Press (Dumbbell)",2,50.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Press (Dumbbell)",3,50.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Dumbel Hammer Press",1,50.0,8,0,0,"",,
2024-02-15 10:08:45,"Chest",31m,"Bench Dumbel Hammer Press",2,40.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Bench Dumbel Hammer Press",3,40.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Chest Fly (Dumbbell)",1,30.0,8,0,0,"",,
2024-02-15 10:08:45,"Chest",31m,"Chest Fly (Dumbbell)",2,30.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Chest Fly (Dumbbell)",3,30.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Chest Fly (Dumbbell)",1,30.0,8,0,0,"",,
2024-02-15 10:08:45,"Chest",31m,"Incline Chest Fly (Dumbbell)",2,30.0,8,0,0,,,
2024-02-15 10:08:45,"Chest",31m,"Incline Chest Fly (Dumbbell)",3,40.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Barbell)",1,50.0,10,0,0,"","",
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Barbell)",2,50.0,10,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Barbell)",3,50.0,10,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Dumbbell)",2,50.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Seated Overhead Press (Dumbbell)",3,50.0,6,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Arnold Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Arnold Press (Dumbbell)",2,40.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Arnold Press (Dumbbell)",3,40.0,6,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Neck Shoulder Press",1,40.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Neck Shoulder Press",2,40.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Neck Shoulder Press",3,40.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Dumbbell)",1,24.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Dumbbell)",2,24.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Dumbbell)",3,24.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Plate)",1,20.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Plate)",2,20.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Plate)",3,20.0,9,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Lateral Raise (Dumbbell)",1,20.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Lateral Raise (Dumbbell)",2,20.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Lateral Raise (Dumbbell)",3,20.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Bent Over Raise",1,24.0,9,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Bent Over Raise",2,24.0,10,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Bent Over Raise",3,24.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Cross Body Raise ",1,15.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Cross Body Raise ",2,15.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Cross Body Raise ",3,15.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Standing Dumbly Ass Fly",1,30.0,8,0,0,"",,
2024-02-17 19:06:25,"Shoulder",37m,"Standing Dumbly Ass Fly",2,30.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Standing Dumbly Ass Fly",3,30.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Barbell)",1,20.0,8,0,0,"Palms facing up ",,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Barbell)",2,20.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Front Raise (Barbell)",3,20.0,8,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Shrug (Barbell)",1,60.0,10,0,0,"",,
